step,instance_id,reward,resolved,f2p_pass,f2p_fail,f2p_rate,num_turns,format_errors,valid_actions,edits,tests_run
35,conan-io__conan-14397,0.0,False,0,2,0.0,11,0,11,1,2
35,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,0,0
35,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,2,3
35,conan-io__conan-14795,1.0,True,4,0,1.0,11,0,10,3,3
35,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
35,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
35,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
35,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,0
35,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,1,3
35,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,0
35,conan-io__conan-15185,0.5,False,1,1,0.5,12,0,12,1,3
35,python__mypy-11824,0.0,False,0,2,0.0,10,0,10,0,4
35,python__mypy-11824,0.0,False,0,2,0.0,8,0,8,0,2
35,python__mypy-11824,0.0,False,0,2,0.0,11,0,11,0,4
35,python__mypy-11824,0.0,False,0,2,0.0,8,0,8,1,2
35,python__mypy-15131,0.0,False,0,2,0.0,12,0,12,0,1
35,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
35,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
35,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
35,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
35,python__mypy-17071,0.0,False,0,2,0.0,12,0,12,0,4
35,python__mypy-17071,0.0,False,0,2,0.0,12,0,12,1,2
35,python__mypy-17071,0.0,False,0,2,0.0,9,0,9,0,4
35,python__mypy-17071,0.0,False,0,2,0.0,5,0,5,0,2
35,python__mypy-5617,1.0,True,2,0,1.0,12,0,12,3,3
35,python__mypy-5617,1.0,True,2,0,1.0,12,0,12,1,4
35,python__mypy-5617,0.0,False,0,2,0.0,12,0,12,2,2
35,python__mypy-5617,1.0,True,2,0,1.0,12,0,12,1,3
36,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,2,2
36,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,2,2
36,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,0,1
36,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,0,6
36,conan-io__conan-14362,,,,,,12,0,12,1,2
36,conan-io__conan-14362,0.5,False,1,1,0.5,10,0,10,1,2
36,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,1,2
36,conan-io__conan-14362,0.0,False,0,2,0.0,6,0,6,0,3
36,dask__dask-6682,0.0,False,0,2,0.0,12,0,12,3,1
36,dask__dask-6682,0.0,False,0,2,0.0,8,0,8,0,3
36,dask__dask-6682,0.0,False,0,2,0.0,6,0,6,0,1
36,dask__dask-6682,0.0,False,0,2,0.0,12,0,12,0,2
36,pydantic__pydantic-5529,0.0,False,0,2,0.0,10,0,10,3,1
36,pydantic__pydantic-5529,0.0,False,0,2,0.0,9,0,9,4,0
36,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,4,1
36,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,1,0
36,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,0,1
36,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,0,0
36,python__mypy-10683,1.0,True,2,0,1.0,12,0,12,1,3
36,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,1,2
36,python__mypy-11241,0.0,False,0,3,0.0,6,0,6,0,1
36,python__mypy-11241,0.0,False,0,3,0.0,9,0,9,0,3
36,python__mypy-11241,0.0,False,0,3,0.0,7,0,7,1,2
36,python__mypy-11241,0.0,False,0,3,0.0,9,0,9,0,2
36,python__mypy-11290,0.0,False,0,2,0.0,8,0,8,0,3
36,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,1,4
36,python__mypy-11290,0.0,False,0,2,0.0,7,0,7,1,2
36,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,0,5
36,python__mypy-11828,0.0,False,0,3,0.0,7,0,7,0,3
36,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,0,1
36,python__mypy-11828,0.333333,False,1,2,0.3333333333333333,12,0,12,2,2
36,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,1,3
37,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,0,0
37,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,1,2
37,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,2,5
37,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,2,5
37,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
37,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
37,conan-io__conan-14795,1.0,True,4,0,1.0,12,0,11,1,2
37,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
37,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,2,3
37,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,0,3
37,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,0,0
37,iterative__dvc-9391,0.0,False,0,5,0.0,11,0,11,3,4
37,pydantic__pydantic-5529,0.0,False,0,2,0.0,11,0,11,2,1
37,pydantic__pydantic-5529,0.0,False,0,2,0.0,10,0,10,1,3
37,pydantic__pydantic-5529,0.0,False,0,2,0.0,7,0,7,2,0
37,pydantic__pydantic-5529,0.0,False,0,2,0.0,9,0,9,5,1
37,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,2,2
37,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,0,4
37,python__mypy-10683,1.0,True,2,0,1.0,7,0,6,1,2
37,python__mypy-10683,1.0,True,2,0,1.0,11,0,10,1,3
37,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,1
37,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,3
37,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,0
37,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,1
37,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,1,3
37,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,2,3
37,python__mypy-11290,0.0,False,0,2,0.0,9,1,8,0,2
37,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,2,2
37,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,0,5
37,python__mypy-11828,0.0,False,0,3,0.0,11,0,11,0,3
37,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,2,1
37,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,1,5
38,conan-io__conan-14362,0.5,False,1,1,0.5,12,0,12,1,3
38,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,0,3
38,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,0,1
38,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,0,1
38,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,1,1
38,conan-io__conan-14397,0.0,False,0,2,0.0,4,0,3,1,0
38,conan-io__conan-14397,0.0,False,0,2,0.0,8,0,8,0,2
38,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,3,1
38,dask__dask-6682,0.0,False,0,2,0.0,8,0,8,1,3
38,dask__dask-6682,0.0,False,0,2,0.0,12,0,12,0,2
38,dask__dask-6682,0.0,False,0,2,0.0,8,0,8,0,3
38,dask__dask-6682,0.0,False,0,2,0.0,9,0,9,1,2
38,python__mypy-11434,0.0,False,0,2,0.0,11,0,11,1,4
38,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,0,1
38,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,0,4
38,python__mypy-11434,0.0,False,0,2,0.0,6,0,6,0,3
38,python__mypy-11824,0.0,False,0,2,0.0,12,0,12,0,1
38,python__mypy-11824,,,,,,4,0,4,0,2
38,python__mypy-11824,0.0,False,0,2,0.0,7,0,7,0,1
38,python__mypy-11824,0.0,False,0,2,0.0,9,0,9,0,2
38,python__mypy-15159,1.0,True,2,0,1.0,12,0,11,2,4
38,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,2,3
38,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,0,0
38,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,0,0
38,python__mypy-15184,0.0,False,0,2,0.0,6,0,6,1,2
38,python__mypy-15184,1.0,True,2,0,1.0,8,0,8,1,3
38,python__mypy-15184,0.0,False,0,2,0.0,9,0,9,2,3
38,python__mypy-15184,0.0,False,0,2,0.0,7,0,7,2,2
38,python__mypy-17071,0.0,False,0,2,0.0,7,0,7,0,2
38,python__mypy-17071,0.0,False,0,2,0.0,8,1,7,1,2
38,python__mypy-17071,0.0,False,0,2,0.0,9,0,9,0,1
38,python__mypy-17071,0.0,False,0,2,0.0,9,0,9,0,3
39,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,3,1
39,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,0,0
39,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,0,2
39,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,3,5
39,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,2,1
39,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,2,1
39,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,4,2
39,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,0,0
39,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,0,1
39,iterative__dvc-9391,,,,,,12,0,12,2,3
39,iterative__dvc-9391,0.2,False,1,4,0.2,12,0,12,2,2
39,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,0,1
39,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,0
39,python__mypy-11241,0.0,False,0,3,0.0,10,0,10,0,3
39,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,0
39,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,0
39,python__mypy-11290,1.0,True,2,0,1.0,12,0,12,1,3
39,python__mypy-11290,0.0,False,0,2,0.0,8,0,8,1,2
39,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,0,1
39,python__mypy-11290,0.0,False,0,2,0.0,11,0,11,1,2
39,python__mypy-11824,0.0,False,0,2,0.0,12,0,12,0,0
39,python__mypy-11824,0.0,False,0,2,0.0,7,0,7,1,3
39,python__mypy-11824,0.0,False,0,2,0.0,12,0,12,0,2
39,python__mypy-11824,0.0,False,0,2,0.0,9,0,9,2,3
39,python__mypy-15184,0.0,False,0,2,0.0,12,0,12,0,0
39,python__mypy-15184,1.0,True,2,0,1.0,10,0,10,2,5
39,python__mypy-15184,1.0,True,2,0,1.0,12,0,12,4,2
39,python__mypy-15184,0.0,False,0,2,0.0,12,0,12,1,2
39,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
39,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
39,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
39,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,1,0
40,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,4,4
40,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,0,0
40,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,0,0
40,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,0,0
40,conan-io__conan-14177,0.0,False,0,3,0.0,12,0,12,6,0
40,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,0
40,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,0
40,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,1
40,conan-io__conan-15185,0.0,False,0,2,0.0,12,1,11,1,1
40,dask__dask-6682,0.0,False,0,2,0.0,8,0,8,0,2
40,dask__dask-6682,0.0,False,0,2,0.0,8,1,7,0,2
40,dask__dask-6682,0.0,False,0,2,0.0,10,0,10,1,3
40,dask__dask-6682,0.0,False,0,2,0.0,12,0,12,0,1
40,python__mypy-10683,1.0,True,2,0,1.0,6,0,6,1,2
40,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,0,3
40,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,0,2
40,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,0,1
40,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,0,0
40,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,0,1
40,python__mypy-11434,0.0,False,0,2,0.0,11,0,11,2,2
40,python__mypy-11434,0.0,False,0,2,0.0,11,0,11,1,3
40,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,4,4
40,python__mypy-11828,0.0,False,0,3,0.0,8,0,8,2,4
40,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,0,3
40,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,4,2
40,python__mypy-15131,0.0,False,0,2,0.0,9,0,9,0,2
40,python__mypy-15159,1.0,True,2,0,1.0,10,0,9,1,5
40,python__mypy-15159,1.0,True,2,0,1.0,6,0,4,1,2
40,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,0,6
40,python__mypy-15159,,,,,,12,0,12,1,3
40,python__mypy-17071,0.0,False,0,2,0.0,12,1,11,0,1
40,python__mypy-17071,0.0,False,0,2,0.0,8,0,8,0,3
40,python__mypy-17071,0.0,False,0,2,0.0,5,0,5,0,3
40,python__mypy-17071,0.0,False,0,2,0.0,11,0,11,1,2
41,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,0,0
41,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,0,0
41,conan-io__conan-10408,,,,,,12,0,12,3,4
41,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,2,6
41,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,0,3
41,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,1,2
41,conan-io__conan-11560,0.0,False,0,4,0.0,12,1,11,1,4
41,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,3,3
41,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,0
41,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,1
41,conan-io__conan-15185,0.0,False,0,2,0.0,8,0,7,2,1
41,conan-io__conan-15185,0.0,False,0,2,0.0,7,0,7,0,2
41,dask__dask-6682,0.0,False,0,2,0.0,12,1,11,0,2
41,dask__dask-6682,0.0,False,0,2,0.0,12,0,12,0,0
41,dask__dask-6682,0.0,False,0,2,0.0,12,0,12,1,1
41,dask__dask-6682,0.0,False,0,2,0.0,10,0,10,0,2
41,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,6,0
41,pydantic__pydantic-5529,0.0,False,0,2,0.0,9,0,9,0,3
41,pydantic__pydantic-5529,0.0,False,0,2,0.0,11,0,11,1,1
41,pydantic__pydantic-5529,0.0,False,0,2,0.0,10,1,9,2,2
41,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,0,2
41,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,1,1
41,python__mypy-10683,0.0,False,0,2,0.0,11,0,11,0,5
41,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,1,4
41,python__mypy-11824,0.0,False,0,2,0.0,8,0,8,0,4
41,python__mypy-11824,0.0,False,0,2,0.0,7,0,7,0,2
41,python__mypy-11824,0.0,False,0,2,0.0,9,0,9,0,3
41,python__mypy-11824,0.0,False,0,2,0.0,5,0,5,0,2
41,python__mypy-15184,0.0,False,0,2,0.0,11,0,10,3,3
41,python__mypy-15184,0.0,False,0,2,0.0,12,0,12,0,0
41,python__mypy-15184,0.0,False,0,2,0.0,7,0,7,1,2
41,python__mypy-15184,0.0,False,0,2,0.0,6,0,6,1,1
42,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
42,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
42,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
42,conan-io__conan-14795,1.0,True,4,0,1.0,6,0,5,1,2
42,iterative__dvc-9391,0.0,False,0,5,0.0,10,0,10,0,3
42,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,1,3
42,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,0,1
42,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,2,3
42,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,1
42,python__mypy-11241,0.0,False,0,3,0.0,8,1,7,0,3
42,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,1
42,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,0
42,python__mypy-11290,0.0,False,0,2,0.0,7,0,7,1,1
42,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,0,1
42,python__mypy-11290,0.0,False,0,2,0.0,10,0,10,0,3
42,python__mypy-11290,0.0,False,0,2,0.0,11,0,11,0,1
42,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,0,1
42,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,0,1
42,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,0,1
42,python__mypy-11434,0.0,False,0,2,0.0,10,0,10,1,3
42,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,2,2
42,python__mypy-11828,0.333333,False,1,2,0.3333333333333333,12,0,12,0,4
42,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,0,2
42,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,3,4
42,python__mypy-17071,0.0,False,0,2,0.0,11,0,11,0,5
42,python__mypy-17071,0.0,False,0,2,0.0,9,0,9,0,3
42,python__mypy-17071,0.0,False,0,2,0.0,12,0,12,0,1
42,python__mypy-17071,0.0,False,0,2,0.0,7,0,7,0,3
42,python__mypy-5617,,,,,,12,0,12,6,3
42,python__mypy-5617,0.0,False,0,2,0.0,11,0,11,0,2
42,python__mypy-5617,0.0,False,0,2,0.0,12,0,12,0,2
42,python__mypy-5617,0.0,False,0,2,0.0,12,0,12,0,0
43,conan-io__conan-10408,,,,,,12,0,12,3,3
43,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,0,1
43,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,0,0
43,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,2,3
43,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,1,0
43,conan-io__conan-14362,0.5,False,1,1,0.5,5,0,5,1,1
43,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,0,0
43,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,1,0
43,conan-io__conan-14397,,,,,,12,0,12,3,1
43,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,4,2
43,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,4,1
43,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,0,0
43,conan-io__conan-14795,1.0,True,4,0,1.0,9,0,8,4,2
43,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
43,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
43,conan-io__conan-14795,1.0,True,4,0,1.0,11,0,10,1,1
43,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,1,3
43,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,1,2
43,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,0,3
43,iterative__dvc-9391,0.0,False,0,5,0.0,11,0,11,1,3
43,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,0
43,python__mypy-11241,0.0,False,0,3,0.0,8,0,8,0,3
43,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,1,3
43,python__mypy-11241,,,,,,12,0,12,1,2
43,python__mypy-11434,0.0,False,0,2,0.0,10,0,10,1,2
43,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,0,0
43,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,1,3
43,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,2,1
43,python__mypy-11828,1.0,True,3,0,1.0,11,0,10,3,4
43,python__mypy-11828,0.333333,False,1,2,0.3333333333333333,12,0,12,1,4
43,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,2,3
43,python__mypy-11828,0.0,False,0,3,0.0,8,0,8,0,4
44,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,2,2
44,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,2,4
44,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,2,3
44,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,3,0
44,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,1
44,conan-io__conan-15185,0.0,False,0,2,0.0,12,2,10,0,0
44,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,1,0
44,conan-io__conan-15185,,,,,,12,0,12,1,2
44,dask__dask-6682,0.0,False,0,2,0.0,12,0,12,0,2
44,dask__dask-6682,0.0,False,0,2,0.0,10,1,9,0,1
44,dask__dask-6682,0.0,False,0,2,0.0,12,0,12,0,2
44,dask__dask-6682,,,,,,10,0,10,1,2
44,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,0,1
44,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,1,2
44,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,0,2
44,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,0,1
44,python__mypy-11290,0.0,False,0,2,0.0,11,0,11,0,3
44,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,0,1
44,python__mypy-11290,0.0,False,0,2,0.0,10,0,10,0,3
44,python__mypy-11290,0.0,False,0,2,0.0,9,0,9,0,2
44,python__mypy-11824,0.0,False,0,2,0.0,12,0,12,0,0
44,python__mypy-11824,0.0,False,0,2,0.0,12,0,12,3,2
44,python__mypy-11824,0.0,False,0,2,0.0,6,0,6,0,1
44,python__mypy-11824,0.0,False,0,2,0.0,8,0,8,0,1
44,python__mypy-15159,,,,,,12,0,12,3,5
44,python__mypy-15159,0.0,False,0,2,0.0,9,0,9,0,3
44,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,1,3
44,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,0,0
44,python__mypy-17071,0.0,False,0,2,0.0,11,0,11,1,3
44,python__mypy-17071,0.0,False,0,2,0.0,9,0,9,0,1
44,python__mypy-17071,0.0,False,0,2,0.0,7,0,7,0,3
44,python__mypy-17071,0.0,False,0,2,0.0,12,1,11,0,4
45,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,3,0
45,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,2,2
45,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,0,1
45,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,0,1
45,conan-io__conan-14177,0.0,False,0,3,0.0,12,1,11,5,1
45,conan-io__conan-14795,1.0,True,4,0,1.0,6,0,5,1,1
45,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
45,conan-io__conan-14795,1.0,True,4,0,1.0,6,0,5,1,2
45,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
45,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,0
45,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,1
45,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,1
45,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,0
45,pydantic__pydantic-5529,0.0,False,0,2,0.0,10,0,10,2,3
45,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,6,1
45,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,1,1
45,pydantic__pydantic-5529,0.0,False,0,2,0.0,7,0,7,1,3
45,python__mypy-11241,0.0,False,0,3,0.0,9,0,9,0,2
45,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,0
45,python__mypy-11241,0.0,False,0,3,0.0,9,0,9,0,4
45,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,1,2
45,python__mypy-11434,0.0,False,0,2,0.0,10,0,10,0,4
45,python__mypy-11434,0.0,False,0,2,0.0,9,0,9,3,3
45,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,1,3
45,python__mypy-11434,0.0,False,0,2,0.0,10,0,10,1,3
45,python__mypy-11824,0.0,False,0,2,0.0,12,0,12,2,2
45,python__mypy-11824,0.0,False,0,2,0.0,9,0,9,1,2
45,python__mypy-11824,0.0,False,0,2,0.0,11,0,11,1,1
45,python__mypy-11824,0.0,False,0,2,0.0,12,0,12,0,1
45,python__mypy-15131,0.0,False,0,2,0.0,12,0,12,0,1
45,python__mypy-15184,0.0,False,0,2,0.0,8,0,8,0,1
45,python__mypy-15184,0.0,False,0,2,0.0,8,0,8,2,3
45,python__mypy-15184,0.0,False,0,2,0.0,11,0,11,3,3
45,python__mypy-15184,0.0,False,0,2,0.0,7,0,7,1,2
46,conan-io__conan-14362,0.5,False,1,1,0.5,12,0,12,1,2
46,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,0,0
46,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,0,1
46,conan-io__conan-14362,0.0,False,0,2,0.0,9,0,9,0,2
46,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,2,2
46,conan-io__conan-14397,,,,,,12,0,12,6,2
46,conan-io__conan-14397,1.0,True,2,0,1.0,12,0,12,3,0
46,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,2,2
46,dask__dask-6682,0.0,False,0,2,0.0,8,0,8,0,2
46,dask__dask-6682,0.0,False,0,2,0.0,8,0,8,1,1
46,dask__dask-6682,0.0,False,0,2,0.0,8,0,8,0,3
46,dask__dask-6682,0.0,False,0,2,0.0,10,0,10,0,3
46,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,1,5
46,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,1,4
46,iterative__dvc-9391,0.0,False,0,5,0.0,6,0,6,2,2
46,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,2,2
46,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,0,0
46,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,1,5
46,python__mypy-15159,1.0,True,2,0,1.0,9,0,9,2,1
46,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,2,0
46,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
46,python__mypy-16869,1.0,True,2,0,1.0,12,0,12,1,2
46,python__mypy-16869,0.0,False,0,2,0.0,9,0,9,0,3
46,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
46,python__mypy-17071,0.0,False,0,2,0.0,10,0,10,0,2
46,python__mypy-17071,0.0,False,0,2,0.0,10,0,10,3,2
46,python__mypy-17071,0.0,False,0,2,0.0,7,0,7,0,3
46,python__mypy-17071,0.0,False,0,2,0.0,9,1,8,1,2
46,python__mypy-5617,1.0,True,2,0,1.0,12,0,12,1,1
46,python__mypy-5617,0.0,False,0,2,0.0,5,0,4,1,0
46,python__mypy-5617,1.0,True,2,0,1.0,6,0,5,1,1
46,python__mypy-5617,0.0,False,0,2,0.0,12,0,12,1,2
47,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,2,1
47,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,2,3
47,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,4,2
47,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,4,3
47,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,0
47,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,0
47,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,1
